text,user/name
"“The energy transition is a global challenge – it’s not one size fits all.”

Those are the words of Matt Crocker, senior vice president for our Low Carbon Solutions business, at a recent Houston Asia Society event, where he shared our plan to help accelerate the world’s path to net zero emissions. We’re starting with the technologies that match our strengths -- carbon capture and storage, hydrogen, and biofuels.

We have agreements in place to transport and store up to 5 million metric tons of CO₂ a year for three of our customers along the U.S. Gulf Coast. That’s equivalent to replacing approximately 2 million gasoline-powered cars with electric vehicles, which is roughly equal to the total number of EVs on US roads today. We’re also planning to build the world’s largest low-carbon hydrogen plant in Baytown, Texas, at planned start up.

We plan to invest $17 billion through 2027 on lower-emission initiatives. 

Matt shared the stage with Takajiro “Tak” Ishikawa, president and CEO of Mitsubishi Heavy Industries (MHI) America. ExxonMobil and MHI have a strategic alliance on #carboncapture technology. 

They discussed the value of working with start-ups on cutting-edge technology, the need for creative solutions in countries that lack geologic formations for CO₂ storage, and the growing demand from industries seeking help to reduce their emissions. 

The panel also included Charles McConnell, executive director of carbon management and energy sustainability at the University of Houston and Uday Turaga, CEO of ADI Analytics.

Learn more about how we’re scaling solutions for industry: https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/carbon-capture-and-storage/lcs-highlights-new-technologies-on-energy-podcast

#XOM #exxonmobil #carboncapture",ExxonMobil
"Diversify. That’s the typical advice you get from a financial advisor. 

But that’s also the advice we’d give you to ensure energy security. 

Why? It’s a strong defense against:

🚢 supply disruption 
🛍️ volatility caused by geo-political turmoil
💰 higher energy cost

In order to maintain energy security without increasing global emissions, energy diversification should be a priority for nations worldwide. That’s the message from our very own Peter Clarke, senior VP of global LNG, when he spoke at Gastech Exhibition & Conference in Singapore earlier this month.  

At ExxonMobil, we offer diverse, flexible, reliable and lower-carbon LNG from our global portfolio. Diversification is what we deliver. 

Learn more here: https://corporate.exxonmobil.com/what-we-do/diversity-of-supply#%E2%80%9CDiversify%E2%80%9D",ExxonMobil
"Today phase 2 of the Johan Sverdrup field was officially opened by Norwegian Minister of Petroleum and Energy Terje Aasland, together with employees and visitors.

The field centre has the lowest climate emissions on the Norwegian continental shelf, reducing CO2 emissions with 1.2 million tonnes per year – equivalent to 2.5% of Norway’s total emissions in 2021.

Thank you to everyone who has contributed to a safe and secure start of the project.",Equinor
"2022 was another busy year for project execution in Equinor. Three large projects came on stream in Norway and Brazil, and we produced first power from the Hywind Tampen wind farm (…just to mention a few 😊).

Here are some of the project execution highlights from 2022 👇",Equinor
"Together with partners Wintershall Dea and Petoro we’ve made a commercial gas discovery estimated at about 12-69 million barrels of oil equivalent. This is the first discovery made on the Norwegian continental shelf in 2023.  

📷: The majority of the exploration team based in Harstad behind the discovery. Congrats!",Equinor
"We’re accelerating our Upstream Portfolio.

Today, we entered into a definitive agreement to acquire Pioneer, a large oil and gas exploration company with more than 850,000 net acres in the Midland Basin.

The acquisition of Pioneer transforms ExxonMobil’s upstream portfolio, more than doubling the company’s Permian footprint and creating an industry-leading, high-quality, high-return undeveloped U.S. unconventional inventory position.

This merger represents the opportunity for even greater U.S. energy security by bringing the best technology, operational excellence, environmental best practices and financial capability to an important source of domestic supply. 

“Pioneer is a clear leader in the Permian with a unique asset base and people with deep industry knowledge. The combined capabilities of our two companies will provide long-term value creation well in excess of what either company is capable of doing on a standalone basis,” said ExxonMobil Chairman and CEO Darren Woods. “Their tier-one acreage is highly contiguous, allowing for greater opportunities to deploy our technologies, delivering operating and capital efficiency as well as significantly increasing production.

Read more here: https://corporate.exxonmobil.com/News/News-releases/2023/1011_ExxonMobil-announces-merger-with-Pioneer-Natural-Resources-in-an-all-stock-transaction",ExxonMobil
"Last weekend, we were part of one of New Mexico’s most enchanting traditions, the Albuquerque International Balloon Fiesta. We’re honored to help power this event every year.

 Learn more about how we’re taking New Mexico to new heights here: https://exxonmobil.co/3Qc3TlZ",ExxonMobil
"When it comes to performance, you get out what you put in.

Congratulations to Max Verstappen  on his third consecutive World Drivers’ Championship and Oracle Red Bull Racing & Red Bull Technology on its second consecutive Constructor’s Cup. 

Here’s to many more years of fueling your victories with ExxonMobil fuels and lubricants.

Keep an eye on our website for more motorsports content.

#F1 #RedBullRacing",ExxonMobil
"We’ve agreed to work with German energy major RWE to develop large-scale value chains for low carbon hydrogen! 🇩🇪 🇳🇴

By replacing coal and building low carbon and renewable hydrogen production, the project will strengthen energy security and contribute to a necessary energy transition in Europe ⚡

#Together",Equinor
"The Njord field is producing – again. Both the platform and the storage vessel have undergone extensive upgrades for 20 more years of oil & gas production. Our ambition is to double the volumes from Njord. 

We will also tie-in two new subsea fields to Njord – Bauge and Fenja. The combination of all these activities is large-scale stable and secure energy deliveries from Norway to Europe",Equinor
"This holiday season just like last year, and for the 22nd consecutive year, the Aasta Hansteen field chef, Ståle Iversen, has constructed a gingerbread church replica of a medieval Norwegian-style “stave church”. This time the choice fell to Gol Stave Church. 

We are just as impressed as always, Ståle! Thank you for sharing your passion for food with all of our colleagues ❤️️ Wishing you all happy holidays! 🎅 🤶",Equinor
"👋Meet Kathy Mikells, our Chief Financial Officer and one of our Senior VPs. She joined us in August of 2021, and is the first female member of our Management Committee, as well as our first official CFO. We're proud to announce she's on Fortune's  2023 list of the most powerful women in business! 

Congratulations Kathy! #womencfo #leadership #energysupply",ExxonMobil
"Thank you, Singapore! 🇸🇬

Today, President Tharman Shanmugaratnam presented Jack Williams, senior vice president of Exxon Mobil Corp, the Public Service Medal (Friends of Singapore) award in recognition of Jack's contributions to the country's economic development and leadership in growing ExxonMobil's presence in Singapore. 🏅

Jack said: ""I have always had the utmost respect and admiration for Singapore, so it is a special honor for me to receive this prestigious award. I share this recognition with all our employees whose many contributions have led to ExxonMobil's success in Singapore, and who are helping advance lower-emission solutions for the future.""

#DYK that #ExxonMobil has been operating in Singapore for 130 years? In fact, Singapore is home to our largest integrated refining and petrochemical complex in the world. The products we make in our Singapore Complex help make modern living all around the world possible. 🌏

We also have dedicated teams in Singapore working on emissions-reduction solutions like #CCS, #hydrogen, #ammonia and lower-emission transportation fuels for the AP region!

📸: Singapore Economic Development Board - EDB",ExxonMobil
