Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Shell,ShellThailand,100088706675032,ENERGY_COMPANY,IN,"ให้เชลล์เป็นส่วนหนึ่งในการเติมพลัง... เพื่อขับเคลื่อนการเดินทางไปด้วยกันกับคุณ
",2022-12-06 13:28:42,9618305,9619037,2024-05-14 07:00:07 BST,2024-05-14,07:00:07,Photo,"1,807",1758,8,23,14,2,0,1,0,1,,-,0,0,0,N/A,https://www.facebook.com/100088706675032/posts/470053632628189,"เติมน้ำมันสุดคุ้ม ที่ปั๊มเชลล์ รับ e-Coupon เครดิตเงินคืนสูงสุด 40 บาท เฉพาะสมาชิกบัตร KTC UNIONPAY เท่านั้น* 💳 👉 รับ e-Coupon เครดิตเงินคืน 40 บาท/ครั้ง เมื่อเติมน้ำมันครบ 1,300 บาทขึ้นไป/เซลล์สลิป 👉 รับ e-Coupon เครดิตเงินคืน 20 บาท/ครั้ง เมื่อเติมน้ำมันครบ 900 – 1,299 บาท/เซลล์สลิป ✅ รับทันทีไม่ต้องลงทะเบียน ✅ กดรับ e-Coupon เครดิตเงินคืน ผ่านแอป KTC Mobile ✅ สมาชิกต้องกดรับ e-Coupon บนแอป KTC Mobile ก่อนจึงจะได้รับเงินคืนภายใน 5 วัน เริ่มตั้งแต่วันที่ 15 มี.ค. 2567 – 31 ส.ค. 2567 📱 สมาชิกบัตรฯ จะต้องมีแอปพลิเคชัน KTC Mobile ก่อนทำรายการใช้จ่าย 💳 อยากได้โปรดี แต่ยังไม่มีบัตร KTC UNIONPAY สมัครเลย https://go.shell.com/3ww4F6e:=:https://www.ktc.co.th/apply/th/credit-card-gu2?linkId=427777687 หรือติดต่อ KTC PHONE 02 123 5000 รายละเอียดเพิ่มเติมและลงทะเบียนได้เลยตั้งแต่วันนี้ คลิก https://go.shell.com/3yi8igA:=:https://www.ktc.co.th/promotion/gas-auto/gas/upi-e-coupon-shell?linkId=427777690 *เงื่อนไขเป็นไปตามที่ธนาคารกำหนด 📢 ติดตามทุกข่าวสารและโปรโมชันจากเชลล์ ได้ที่ แฟนเพจ Shell ช่องทาง LINE OA 📱 https://go.shell.com/4dB2Sxo:=:https://line.me/R/ti/p/@shell?from=page&openQrModal=true&searchId=shell หรือเว็บไซต์ 🌐 https://go.shell.com/3JWS3bp:=:https://www.shell.co.th/ #เชลล์ #ปั๊มเชลล์ #เชลล์ประเทศไทย #shellthailand #โปรโมชัน #บัตรเครดิต #ธนาคาร #creditcard #cashback #ktc #unionpay",https://www.facebook.com/photo.php?fbid=470053632628189&set=a.130776056555950&type=3,,‎'‎KTC UnionPay Pay 银联 in.collaborationwithShall In collaboration with Shall เติมน้ำมัน น้ำ มัน สุดคุ้ม กับบัตรเครดิต KTc UNIONPAY และบัตรกดเงินสด KTc PROUD UNIONPAY รับ e-Coupon เครดิตเงินคืน สูงสุด 40 บาท ผ่านแอป KTC Mobile เมื่อเติมน้ำมันครบ 900 บาทขึ้นไป/เซลส์สลิป 15มี.ค.67-31.ค.67 ส.ค.67 67 15 มี.ค. 67 31 ส.ค. ัตรเครติต ใช่เท่าที่ฉ่า เป็นและซ์ำระ ะดิบได้เต็ม นดา กำหน האאקחוו อันเขิง ตู้เท่าที่จ่า นและข sFulKO .5 เนีย 0% ต่อป 25％と00 ่อนี‎'‎,Timeline photos,,,,,3.97
TotalEnergies,TotalEnergiesCote.Ivoire,100078013324741,ENERGY_COMPANY,CI,"TotalEnergies est une compagnie multi-énergies mondiale de production et de fourniture d'énergies : pétrole et biocarburants, gaz naturel et gaz verts, renouvelables et électricité",2019-06-20 12:04:41,10274907,10279905,2024-01-17 09:34:02 GMT,2024-01-17,09:34:02,Photo,270,100,116,51,1,0,1,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100078013324741/posts/382431821033926,"#JEUSTELLAIR Gagnez des pass pour le Stell'Air Festival en donnant la réponse correcte à cette question : ""Qui est invité sur le Stellair Festival : Didi B ou Kiff No Beat ?"" 🤩 Jouez en respectant les consignes suivantes : 1️⃣Likez et partagez la publication en taguant TotalEnergies 2️⃣Abonnez-vous à TotalEnergies et Stell'Air Festival 3️⃣Donnez la réponse correcte en commentaire en mentionnant 03 amis Les 50 premières personnes à donner la bonne réponse repartiront avec des pass pour le Stell'Air Festival. 🥳 Bonne chance ! 😉 Fin du jeu : Mercredi 17 Janvier à 18H Rendez-vous demain pour un nouveau jeu ! #TotalEnergiesAFCON2023 #TotalEnergiesCI #JeuConcours",https://www.facebook.com/photo.php?fbid=382428927700882&set=a.317829040827538&type=3,,,,,,,,3.97
TotalEnergies,TotalEnergiesMadagascar,100064623674302,ENERGY_COMPANY,FR,"Ouvert du Lundi au Vendredi de 8h à 12h et de 13h à 17h
",2014-03-28 06:50:30,10286720,10289439,2024-03-19 04:50:02 GMT,2024-03-19,04:50:02,Photo,531,442,12,3,68,1,1,0,1,3,,-,0,0,0,N/A,https://www.facebook.com/100064623674302/posts/793152379515544,"Faites le plein dans votre panier avec TotalEnergies ! 🥰 De passage dans nos boutiques ? Pour tout achat d'une Rubia de 5L, obtenez 10 000 AR de bon d'achat immédiat dans la boutique!!! ❤️❤️❤️ ⚠️ Offre valable jusqu'au 31 Mars dans la limite du stock disponible.",https://www.facebook.com/TotalEnergiesMadagascar,,,TotalEnergies,"Ouvert du Lundi au Vendredi de 8h à 12h et de 13h à 17h
",,,,3.96
TotalEnergies,TotalEnergiesMaroc,100077499667460,ENERGY_COMPANY,MA,"
TotalEnergies est une compagnie multi-énergies mondiale de production et de fourniture d’énergies : pétrole et biocarburants, gaz naturel et gaz verts, renouvelables et électricité.",2012-04-06 17:55:37,10328722,10337607,2024-02-06 15:14:12 GMT,2024-02-06,15:14:12,Photo,558,318,150,78,8,0,0,1,0,3,,-,0,0,0,N/A,https://www.facebook.com/100077499667460/posts/412829687977017,"🌟 Le Grand Quiz TotalEnergies CAF Coupe d’Afrique des Nations, Côte d’Ivoire 2023 ! 🌟 Êtes-vous un passionné de football ? 🏆⚽ Du 7 au 11 février 2024, testez vos connaissances en participant à notre quiz ! Répondez correctement aux 5 questions et tentez de remporter deux maillots de football et deux abonnements pour suivre les plus grand matchs de football africain. Voici comment participer : 1️⃣ Suivez notre page. 2️⃣ Répondez correctement aux questions quotidiennes sur notre page Facebook et Instagram. 3️⃣ Taguez deux amis à relever le défi. 4️⃣ Partagez ce post en story pour une chance supplémentaire de gagner ! Le jeu commence maintenant ! Participez activement et que le fan le plus passionné l'emporte ! 🎉 Règlement du jeu : http://bit.ly/3SAvWwj:=:https://totalenergies.ma/system/files/atoms/files/reglement_du_jeu_temm_-_can_2024_002.pdf #TotalEnergiesAFCON2023 #FootballTogether #EnsembleVibronsFootball",https://www.facebook.com/photo.php?fbid=412827351310584&set=a.334065865853400&type=3,,,,,,,,3.96
TotalEnergies,TotalEnergiesSlovensko,100064118288784,ENERGY_COMPANY,CZ,"TotalEnergies je energetická spoločnosť, ktorá vyrába a predáva energie po celom svete.",2016-03-29 11:44:35,10328248,10328732,2024-05-26 07:00:03 BST,2024-05-26,07:00:03,Photo,716,422,84,0,0,2,206,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/100064118288784/posts/826779592802643,"🚗⛽️ Keď sa rozsvieti palivová kontrolka, znamená to, že došlo na rezervnú zásobu paliva v nádrži. Okrem toho signalizuje aj riziko poškodenia palivového čerpadla, ktoré by v žiadnom prípade nemalo nasať vzduch. Avšak to neznamená, že auto už nikam nedôjde. O dĺžke dojazdu rozhoduje predovšetkým model vozidla, ale aj štýl jazdy. Ako veľmi žmýkate nádrž s palivom vy? Ponáhľate sa hneď na benzínku, alebo nechávate tankovanie na poslednú chvíľu?",https://www.facebook.com/photo.php?fbid=826779592802643&set=a.688324326648171&type=3,,,Timeline photos,,,,,3.96
Shell Madagascar,ShellMadagasikara,100063896590146,ENERGY_COMPANY,IN,"Bienvenue sur la page officielle de Shell Madagascar, gérée en partenariat avec Vivo Energy Madagascar.",2018-11-14 15:40:33,9605073,9607078,2024-05-06 06:00:16 BST,2024-05-06,06:00:16,Native Video,427,350,3,1,68,0,0,0,0,5,owned,Yes,6108,6167,0,00:00:03,https://www.facebook.com/100063896590146/posts/894499449356600,"C'est lundi et nous serons ravis de vous revoir dans nos stations !! 💪🏽 Que cette semaine soit remplie de succès et de bonnes surprises. Et si vous avez besoin de faire une pause bien méritée ou de faire le plein en route, nos stations Shell sont là pour vous accueillir avec plaisir ! ⛽️😊 Trouver toutes nos stations en cliquant ici 👉 http://spr.ly/6185jT4IL:=:https://www.shell.mg/automobilistes/localisateur-station-shell.html #BonLundi #Newweek",https://www.facebook.com/ShellMadagasikara/videos/2421687208042533/,,,,,,,,3.95
bp,bpinAzerbaijan,100064803663574,ENERGY_COMPANY,GB,Regionda dünya səviyyəli enerji layihələri həyata keçirən bp Azərbaycan şirkəti 32 il region ölkələrinə və insanlara böyük faydalar gətirir.,2017-09-15 09:47:54,1072013,1074614,2024-01-18 14:40:41 GMT,2024-01-18,14:40:41,Native Video,415,359,15,31,9,0,0,0,0,1,owned,Yes,6677,7324,0,00:03:40,https://www.facebook.com/100064803663574/posts/760906236079492,"Gəlin birlikdə gənc yerli mühəndisimiz Fəhminin Azəri Mərkəzi Şərqi (#ACE) platformasının tikintisi zamanı qazandığı təcrübə və təəssüratlarını, həmçinin ötən yay tikinti sahəsində qızğın iş prosesinin görüntülərini bölüşdüyü 📽️ videoya nəzər salaq! ACE platforması ötən ilin avqustunda dənizdə öz daimi yerinə quraşdırılıb. ACE-də ilk hasilat quyusunun qazma işləri hazırda davam edir və ilk neft hasilatı bu ilin əvvələrinə gözlənilir. #bpAzərbaycan #AzəriMərkəziŞərqi --- Take a peek into the intense working environment at the Azeri Central East (ACE) platform construction site as our young national engineer Fahmin shares his memories and experience from last summer at the ACE project! ACE was installed at its permanent location offshore last August, and we are currently drilling the first production well from the platform expecting to achieve first oil early 2024. #bpAzerbaijan #AzeriCentralEast",https://www.facebook.com/bpinAzerbaijan/videos/1107221680471490/,,,,,,,,3.95
Shell,ShellMagyarorszag,100066797771193,ENERGY_COMPANY,HU,Üdvözöljük a Shell Hungary zRt hivatalos Facebook oldalán,2018-07-10 14:33:00,9646703,9647934,2024-05-24 17:00:01 BST,2024-05-24,17:00:01,Photo,328,276,5,24,18,0,0,0,0,5,,-,0,0,0,N/A,https://www.facebook.com/100066797771193/posts/794741639429088,"📣😍 Világbajnoki címet szerzett és világbajnoki csúcsot döntött az idei egyéni támogatottunk, Ekler Luca paralimpikon atléta. Hatalmas gratuláció és elismerés a lenyűgöző teljesítményért! Büszkék vagyunk rá, hogy a BOM a Magyar Sportért Alapítvány ösztöndíjprogramján keresztül a sport területén kiemelkedő tehetségek karrierútjára is pozitív hatással lehetünk. Idei pártfogoltunk, Ekler Luca paralimpiai, világ- és Európa-bajnok ugyanis elképesztően teljesített a 2024-es paraatlétikai világbajnokságon: 🥇 Világbajnoki aranyérem: 100 méteres síkfutás 🥇 Megvédett világbajnoki cím: távolugrás 🏆🎉 Új világbajnoki csúcs távolugrásban: 5,63 méter!!! Luca, megtiszteltetés, hogy Téged pártfogolhatunk! 💞 Fotó: Augusto Bizzi",https://www.facebook.com/photo.php?fbid=794741629429089&set=a.660078546228732&type=3,,"Gratulálunk, Luca! Amsentics Luca Ekler thl KOBE 2024",,,,,,3.95
TotalEnergies,TotalEnergiesCambodge,100064761486923,ENERGY_COMPANY,KH,TotalEnergies គឺជាក្រុមហ៊ុនថាមពលចម្រុះដែលផលិតនិងចែកចាយថាមពលទូទាំងពិភពលោក។,2014-06-16 09:31:37,10304676,10316383,2024-05-27 08:00:13 BST,2024-05-27,08:00:13,Native Video,217,194,2,2,15,2,2,0,0,0,owned,Yes,54475,54477,0,00:00:10,https://www.facebook.com/100064761486923/posts/865166448985397,[English Below] អុិចសែលលៀម រូបមន្តថ្មី នៅតូតាល់អេនើជី! 🏁 ផ្តល់មកនូវការការពារកម្រិត A សម្រាប់ម៉ាស៊ីនយានយន្តរបស់អ្នក!✨ សាកល្បងក្នុងថ្ងៃនេះ ជាមួយការការពារដ៏យូរអង្វែង! Discover Excellium at the TotalEnergies station! 🏁 Give your engine Level A protection! ✨ Try it now for enduring protection! 📌 Telegram Channel: https://t.me/TotalEnergies_Chatbot ☎️ 1800-20-3333 Monday to Friday from 8am - 6pm (free). 📧 customer.kh@totalenergies.com 🌐 kh.totalenergies.com ⬇️ Service - TotalEnergies app #Excellium #TotalEnergies #Premium,https://www.facebook.com/TotalEnergiesCambodge/videos/1386910159371255/,,,,,,,,3.95
TotalEnergies,TotalEnergiesZimbabwe,100064895102110,ENERGY_COMPANY,ZW,Welcome to the official page of TotalEnergies Zimbabwe.,2017-01-18 09:09:12,10294848,10295855,2024-03-18 06:30:02 GMT,2024-03-18,06:30:02,Photo,130,118,6,1,3,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064895102110/posts/808838007956029,"⚡🛣️ Did you know that some roads can now transform vehicle movement into electricity? These 'electric road systems' use induction or similar technologies to charge moving vehicles, there by reducing emissions and dependency on fossil fuels. Imagine driving on a road that recharges your car from Beitbridge to Kariba, these innovations are revolutionizing sustainable transportation. Would you like to see this type of technology in Zimbabwe? #DidYouKnow #TotalEngeries",https://www.facebook.com/TotalEnergiesZimbabwe,,,TotalEnergies,Welcome to the official page of TotalEnergies Zimbabwe.,,,,3.94
TotalEnergies,TotalEnergiesCote.Ivoire,100078013324741,ENERGY_COMPANY,CI,"TotalEnergies est une compagnie multi-énergies mondiale de production et de fourniture d'énergies : pétrole et biocarburants, gaz naturel et gaz verts, renouvelables et électricité",2019-06-20 12:04:41,10328468,10333917,2024-05-27 11:42:39 BST,2024-05-27,11:42:39,Native Video,177,167,2,0,8,0,0,0,0,0,owned,Yes,56424,56424,0,00:00:06,https://www.facebook.com/100078013324741/posts/459197490024025,"Hello TotalEnergies Family, Jour j -23 Soumettez vite votre projet via le lien ci-dessous ! https://startupper.totalenergies.com:=:https://startupper.totalenergies.com/fr #ChallengeStartupper #TotalEnergies",https://www.facebook.com/TotalEnergiesCote.Ivoire/videos/1176730583499224/,,,,,,,,3.93
TotalEnergies,TotalEnergiesCambodge,100064761486923,ENERGY_COMPANY,KH,TotalEnergies គឺជាក្រុមហ៊ុនថាមពលចម្រុះដែលផលិតនិងចែកចាយថាមពលទូទាំងពិភពលោក។,2014-06-16 09:31:37,10283782,10294561,2024-03-11 06:30:24 GMT,2024-03-11,06:30:24,Photo,400,346,9,29,8,1,4,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/100064761486923/posts/830194979149211,"[English Below] ⛽️ តោះមកមើលតម្លៃសាំងររបស់ស្ថានីយតូតាល់អេនើជីទាំងអស់គ្នា សម្រាប់ថ្ងៃថ្មីនេះ! អេដមីនចង់ប្រាប់ថា ភ្លេចៗខ្លួនកុងទ័រសាំងដល់ក្រហម ដល់ពេលចាក់សាំងល្មម ចឹងកុំភ្លេចចូលស្ថានីយតូតាល់អេនើជី ដើម្បីចាក់សាំងឱ្យពេញៗទាំងអស់គ្នាណា៎! ❤️ ✍️ គ្រប់តម្លៃប្រេងឥន្ធនៈ របស់តូតាល់អេនើជី ត្រូវបានអនុម័តពីក្រសួង ពាណិជ្ជកម្មផ្ទាល់ តម្លៃប្រេងឥន្ធនៈនេះគិតចាប់ពីថ្ងៃនេះ ម៉ោង 1 រសៀលតទៅ។ សូមធ្វើការតាមដានផេកដើម្បីទទួលបាន​ព័ត៌មានថ្មីៗពីពួកយើង សូមអរគុណសម្រាប់ការគាំទ្ររបស់អ្នកទាំងអស់គ្នា!​ 🙏🏻 ⛽️ Let’s see the fuel price of TotalEnergies from today together! Admin just wants to remind you that your fuel gauge almost red now, let’s go to fully refill your gasoline at TotalEneriges station together na! ❤️ ✍️ TotalEnergies fuel prices are regulated by the ministry of commerce directly. The retail price is estimated from today at 1 pm onwards. Make sure you follow our page to receive new information. Thank you for all your support! 🙏🏻 📌 Telegram Channel: https://t.me/TotalEnergies_Chatbot ☎️ 1800-20-3333 Monday to Friday from 8am - 6pm (free). 📧 customer.kh@totalenergies.com 🌐 kh.totalenergies.com ⬇️ Service - TotalEnergies app #TotalEnergies",https://www.facebook.com/photo.php?fbid=830194935815882&set=a.721446710024039&type=3,,,,,,,,3.92
